,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
67,AWS DeepRacer TV,[],,,,,[],[],[],[],[],,,,,,/Sydney/dp/B07TVNF5TD/ref=sr_1_79?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-79
68,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition","['by ', 'Brett Lantz']",$37.99,458 pages,4.6 out of 5 stars,232 ratings,['\n            \n              78%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.04 x 9.25 inches,1.72 pounds,English,"Packt Publishing; 3rd edition (April 15, 2019)", 978-1788295864,/Machine-Learning-techniques-predictive-modeling/dp/1788295862/ref=sr_1_87?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-87
69,The Art of Machine Learning: Algorithms + Data + R,"['by ', 'Norman Matloff']",,,,,[],[],[],[],[],,,English,"No Starch Press (June 13, 2023)",,/Art-Machine-Learning-Algorithms-Data-ebook/dp/B09BKK9K48/ref=sr_1_88?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-88
70,Building Machine Learning Pipelines: Automating Model Life Cycles with TensorFlow,"['by ', 'Hannes Hapke', ' and ', 'Catherine Nelson']",$35.49,366 pages,4.5 out of 5 stars,57 ratings,['\n            \n              74%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],7 x 0.76 x 9.19 inches,1.28 pounds,English,"O'Reilly Media; 1st edition (August 4, 2020)", 978-1492053194,/Building-Machine-Learning-Pipelines-Automating/dp/1492053198/ref=sr_1_86?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-86
71,Machine Learning in Bio-Signal Analysis and Diagnostic Imaging,"['by ', 'Nilanjan Dey', ', ', 'Surekha Borra', ', et al.']",,313 pages,,,[],[],[],[],[],,,English,"Academic Press; 1st edition (November 30, 2018)",,/Machine-Learning-Bio-Signal-Analysis-Diagnostic-ebook/dp/B07L29N8NG/ref=sr_1_80?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-80
72,"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control","['by ', 'Steven L. Brunton', ' and ', 'J. Nathan Kutz']",$58.49,614 pages,4.6 out of 5 stars,14 ratings,['\n            \n              90%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],[],7.1 x 1.1 x 10.1 inches,3.1 pounds,English,"Cambridge University Press; 2nd edition (July 28, 2022)", 978-1009098489,/Data-Driven-Science-Engineering-Learning-Dynamical/dp/1009098489/ref=sr_1_85?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-85
73,Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,"['by ', 'Gareth Eagar']",$39.99,482 pages,4.4 out of 5 stars,48 ratings,['\n            \n              63%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7.5 x 1.09 x 9.25 inches,1.81 pounds,English,"Packt Publishing (December 29, 2021)", 978-1800560413,/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDAzMTc1MjM1MTQ5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FData-Engineering-AWS-Gareth-Eagar%2Fdp%2F1800560419%2Fref%3Dsr_1_83_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-83-spons%26psc%3D1
74,Hey Cyba,"['by ', 'Steve Young']",$22.30,254 pages,4.3 out of 5 stars,7 ratings,['\n            \n              53%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              18%\n            \n          '],[],[],6 x 0.58 x 9 inches,13.8 ounces,English,"Cambridge University Press; 1st edition (July 1, 2021)", 978-1108972369,/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA2OTYzMzA3NTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHey-Cyba-Steve-Young%2Fdp%2F1108972365%2Fref%3Dsr_1_81_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-81-spons%26psc%3D1
75,The Data Vault Guru: a pragmatic guide on building a data vault,"['by ', 'Mr Patrick Cuba']",$76.96,676 pages,4.1 out of 5 stars,13 ratings,['\n            \n              57%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              10%\n            \n          '],[],8 x 1.59 x 10 inches,3.43 pounds,English,"Independently published (October 6, 2020)", 979-8691308086,/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA2NTk0MzAwNzA3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FData-Vault-Guru-pragmatic-building%2Fdp%2FB08KJLJW9Q%2Fref%3Dsr_1_84_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-84-spons%26psc%3D1
76,Python Programming for Beginners: The #1 Python Programming Crash Course for Beginners to Learn Python Coding Well & Fast (with Hands-On Exercises),"['by ', 'Codeone Publishing']",$19.45,125 pages,4.3 out of 5 stars,347 ratings,['\n            \n              66%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],8 x 0.29 x 10 inches,12 ounces,English,"Independently published (March 11, 2022)", 979-8430918002,/sspa/click?ie=UTF8&spc=MToyMzMwNzQzNTcxMjUxMTk3OjE2NjM0NjQ5OTg6c3BfbXRmOjIwMDA0NDc5OTM5MzE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-Programming-Beginners-Hands-Exercises%2Fdp%2FB09TYJY819%2Fref%3Dsr_1_82_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464998%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-82-spons%26psc%3D1
77,Modern Deep Learning for Tabular Data: Novel Approaches to Common Modeling Problems,"['by ', 'Andre Ye', ' and ', 'Andy Wang']",$49.99,839 pages,,,[],[],[],[],[],,1.11 pounds,English,"Apress; 1st ed. edition (January 3, 2023)", 978-1484286913,/Modern-Deep-Learning-Tabular-Data/dp/148428691X/ref=sr_1_156?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-156
78,Introduction to Machine Learning with Applications in Information Security,"['by ', 'Mark Stamp']", $39.64 ,,,,[],[],[],[],[],,,English,"Chapman and Hall/CRC; 2nd edition (October 4, 2022)",,/Introduction-Learning-Applications-Information-Security-ebook/dp/B0BBQ8Z697/ref=sr_1_153?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-153
79,Cracking The Machine Learning Interview,"['by ', 'Nitin Suri']", $5.49 ,112 pages,4.1 out of 5 stars,94 ratings,['\n            \n              51%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              10%\n            \n          '],6 x 0.26 x 9 inches,5.6 ounces,English,"Independently published (December 18, 2018)",,/Cracking-Machine-Learning-Interview-Nitin/dp/1729223605/ref=sr_1_154?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-154
80,Machine Learning: A Bayesian and Optimization Perspective,"['by ', 'Sergios Theodoridis']",$74.42,1160 pages,4.6 out of 5 stars,24 ratings,['\n            \n              81%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 2.25 x 9.25 inches,5.18 pounds,English,"Academic Press; 2nd edition (July 31, 2020)", 978-0128188033,/Machine-Learning-Bayesian-Optimization-Perspective/dp/0128188030/ref=sr_1_155?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-155
81,"Machine Learning Mathematics: Study Deep Learning Through Data Science: How to Build Artificial Intelligence Through Concepts of Statistics, Algorithms, Analysis and Data Mining",[' '],,,4.0 out of 5 stars,40 ratings,['\n            \n              50%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],,,,,,/Machine-Learning-Mathematics-Artificial-Intelligence/dp/B084BY1LDW/ref=sr_1_152?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-152
82,Deep Learning: Machine Learning and Data Analytics Explained,"['by ', 'David Feldspar', ' and ', 'Jason R Gray']",,,4.3 out of 5 stars,2 ratings,['\n            \n              63%\n            \n          '],['\n            \n              37%\n            \n          '],[],[],[],,,,,,/Deep-Learning-David-Feldspar-audiobook/dp/B07DP3MSXR/ref=sr_1_151?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-151
83,Advanced Algorithms and Data Structures,"['by ', 'Marcello La Rocca']",$45.99,768 pages,4.2 out of 5 stars,21 ratings,['\n            \n              62%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],[],7.38 x 1.5 x 9.25 inches,3.05 pounds,English,"Manning (June 29, 2021)", 978-1617295485,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfYXRmX25leHQ6MjAwMDY4Mjg0MTI3NDQxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAdvanced-Algorithms-Structures-Marcello-Rocca%2Fdp%2F1617295485%2Fref%3Dsr_1_97_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-97-spons%26psc%3D1
84,Machine Learning: A Quantitative Approach,"['by ', 'Henry H Liu']",$49.99,479 pages,4.8 out of 5 stars,23 ratings,['\n            \n              80%\n            \n          '],['\n            \n              20%\n            \n          '],[],[],[],7.5 x 1.08 x 9.25 inches,1.82 pounds,English,"CreateSpace Independent Publishing Platform (March 12, 2018)", 978-1986487528,/Machine-Learning-Quantitative-Henry-Liu/dp/1986487520/ref=sr_1_150?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-150
85,Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,"['by ', 'Peter Bruce', ', ', 'Andrew Bruce', ', et al.']",$24.88,368 pages,4.6 out of 5 stars,655 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.9 x 9.1 inches,1.3 pounds,English,"O'Reilly Media; 2nd edition (June 2, 2020)", 978-1492072942,/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_148?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-148
86,Learning From Data,"['by ', 'Yaser S. Abu-Mostafa', ', ', 'Malik Magdon-Ismail', ', et al.']", $28.00 ,213 pages,4.6 out of 5 stars,258 ratings,['\n            \n              73%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],9.45 x 6.69 x 0.39 inches,1.6 pounds,English,"AMLBook (January 1, 2012)",,/Learning-Data-Yaser-S-Abu-Mostafa/dp/1600490069/ref=sr_1_149?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-149
87,Machine Learning for Text,"['by ', 'Charu C. Aggarwal']", $75.90 ,588 pages,,,[],[],[],[],[],7 x 1.5 x 10 inches,2.72 pounds,English,"Springer; 2nd ed. 2022 edition (May 5, 2022)", 978-3030966225,/Machine-Learning-Text-Charu-Aggarwal/dp/3030966224/ref=sr_1_146?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-146
88,Real-World Machine Learning,"['by ', 'Henrik Brink', ', ', 'Joseph Richards', ', et al.']",,264 pages,4.2 out of 5 stars,33 ratings,['\n            \n              58%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              9%\n            \n          '],,,English,"Manning; 1st edition (September 15, 2016)",,/Real-World-Machine-Learning-Henrik-Brink-ebook/dp/B097834SKF/ref=sr_1_147?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-147
89,"Hands-On Machine Learning with C++: Build, train, and deploy end-to-end machine learning and deep learning pipelines","['by ', 'Kirill Kolodiazhnyi']",$49.99,530 pages,4.3 out of 5 stars,33 ratings,['\n            \n              64%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.2 x 9.25 inches,1.98 pounds,English,"Packt Publishing (May 15, 2020)", 978-1789955330,/Hands-Machine-Learning-end-end/dp/1789955335/ref=sr_1_144?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-144
90,"Machine Learning for Beginners 2019: The Ultimate Guide to Artificial Intelligence, Neural Networks, Predictive Modelling, and Python: Including Data Mining Algorithms and Its Applications for Finance, Business and Marketing","['by ', 'Matt Henderson', ' and ', 'Jeffrey Michael Bella']",,,3.9 out of 5 stars,13 ratings,['\n            \n              40%\n            \n          '],['\n            \n              31%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              11%\n            \n          '],[],,,,,,/Machine-Learning-Beginners-2019-Intelligence/dp/B07QGX3GK9/ref=sr_1_145?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-145
91,"Machine Learning, revised and updated edition (The MIT Press Essential Knowledge series)",[' '],$15.95,280 pages,4.1 out of 5 stars,14 ratings,['\n            \n              47%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              9%\n            \n          '],[],5.06 x 0.57 x 7 inches,8.8 ounces,English,"The MIT Press; Revised, Updated edition (August 17, 2021)", 978-0262542524,/Machine-Learning-revised-Essential-Knowledge/dp/0262542528/ref=sr_1_143?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-143
92,"Machine Learning Guide for Oil and Gas Using Python: A Step-by-Step Breakdown with Data, Algorithms, Codes, and Applications","['by ', 'Hoss Belyadi', ' and ', 'Alireza Haghighat']",$115.78,476 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],5.98 x 1.08 x 9.02 inches,1.64 pounds,English,"Gulf Professional Publishing; 1st edition (April 27, 2021)", 978-0128219294,/Machine-Learning-Guide-Using-Python/dp/0128219297/ref=sr_1_141?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-141
93,The Elements of Data Science | Machine Learning Online Course | AWS Training & Certification,"['by ', 'AWS Training & Certification']",,,4.6 out of 5 stars,,[],[],[],[],[],,,,,,/Elements-Science-Learning-Training-Certification/dp/B09HSKPLHL/ref=sr_1_137?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-137
94,Automated Machine Learning for Business,"['by ', 'Kai R. Larsen', ' and ', 'Daniel S. Becker']",$45.00,352 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],9.9 x 0.8 x 6.8 inches,1.27 pounds,English,"Oxford University Press (June 10, 2021)", 978-0190941666,/Automated-Machine-Learning-Business-Larsen/dp/0190941669/ref=sr_1_142?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-142
95,Data Mining: Concepts and Techniques (The Morgan Kaufmann Series in Data Management Systems),[' '],$71.20,744 pages,4.3 out of 5 stars,243 ratings,['\n            \n              66%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              6%\n            \n          '],7.6 x 1.5 x 9.4 inches,3.16 pounds,English,"Morgan Kaufmann; 3rd edition (July 6, 2011)", 978-9380931913,/Data-Mining-Concepts-Techniques-Management/dp/0123814790/ref=sr_1_140?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-140
96,Elliptical Assembly,[],,,,,[],[],[],[],[],,,,,,/Elliptical-Assembly/dp/B00STOHPMU/ref=sr_1_138?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-138
97,"Natural Language Processing with Transformers, Revised Edition","['by ', 'Lewis Tunstall', ', ', 'Leandro von Werra', ', et al.']",$45.29,406 pages,4.1 out of 5 stars,16 ratings,['\n            \n              56%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],7 x 1 x 9.25 inches,1.43 pounds,English,"O'Reilly Media; 1st edition (July 5, 2022)", 978-1098136796,/Natural-Language-Processing-Transformers-Revised/dp/1098136799/ref=sr_1_139?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-139
98,The Principles of Deep Learning Theory: An Effective Theory Approach to Understanding Neural Networks,"['by ', 'Daniel A. Roberts', ', ', 'Sho Yaida', ', et al.']",$75.99,472 pages,4.7 out of 5 stars,10 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7 x 1 x 10 inches,1.98 pounds,English,"Cambridge University Press; New edition (May 26, 2022)", 978-1316519332,/Principles-Deep-Learning-Theory-Understanding/dp/1316519333/ref=sr_1_136?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-136
99,"Mastering Azure Machine Learning: Execute large-scale end-to-end machine learning with Azure, 2nd Edition","['by ', 'Christoph Korner', ' and ', 'Marcel Alsdorf']",$44.99,624 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 1.41 x 9.25 inches,2.33 pounds,English,"Packt Publishing; 2nd ed. edition (May 10, 2022)", 978-1803232416,/Mastering-Azure-Machine-Learning-end/dp/1803232412/ref=sr_1_134?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-134
100,Machine Learning for Cybersecurity,[],,,,,[],[],[],[],[],7.5 x 5.5 x 0.5 inches; 3.5 Ounces,,,,,/Machine-Learning-for-Cybersecurity/dp/B07VBH71ZT/ref=sr_1_133?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-133
101,"Artificial Intelligence in Healthcare: AI, Machine Learning, and Deep and Intelligent Medicine Simplified for Everyone","['by ', 'Dr Parag Suresh Mahajan MD']",$29.99,590 pages,4.7 out of 5 stars,147 ratings,['\n            \n              76%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],[],6 x 1.33 x 9 inches,1.72 pounds,English,"MedMantra, LLC (March 5, 2021)", 978-1954612020,/Artificial-Intelligence-Healthcare-Intelligent-Simplified/dp/1954612028/ref=sr_1_135?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-135
102,Practical Machine Learning: A New Look at Anomaly Detection,"['by ', 'Ted Dunning', ' and ', 'Ellen Friedman']",,66 pages,3.0 out of 5 stars,7 ratings,['\n            \n              35%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              27%\n            \n          '],[],,,English,"O'Reilly Media; 1st edition (July 21, 2014)",,/Practical-Machine-Learning-Anomaly-Detection-ebook/dp/B00MQ6RJZA/ref=sr_1_128?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-128
103,Effective Data Science Infrastructure: How to make data scientists productive,"['by ', 'Ville Tuulos']",$49.99,352 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.38 x 0.8 x 9.25 inches,1.15 pounds,English,"Manning (August 16, 2022)", 978-1617299193,/Effective-Data-Science-Infrastructure-scientists/dp/1617299197/ref=sr_1_125?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-125
104,Graph-Powered Machine Learning,"['by ', 'Alessandro Negro', ', ', 'Julie Brierley', ', et al.']",,,4.4 out of 5 stars,9 ratings,['\n            \n              74%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              11%\n            \n          '],[],[],,,,,,/Audible-Graph-Powered-Machine-Learning/dp/B09V7RQV37/ref=sr_1_126?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-126
105,Building Intelligent Systems: A Guide to Machine Learning Engineering,"['by ', 'Geoff Hulten', ' and ', 'Mike Norgaard']",,,4.2 out of 5 stars,35 ratings,['\n            \n              66%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              8%\n            \n          '],,,,,,/Building-Intelligent-Systems-audiobook/dp/B07D443GLB/ref=sr_1_127?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-127
106,Machine Learning: Make Your Own Recommender System (Machine Learning with Python for Beginners Book 3),[' '],,129 pages,4.2 out of 5 stars,72 ratings,['\n            \n              54%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],,,English,"Scatterplot Press (June 20, 2018)",,/Machine-Learning-Recommender-System-Beginners-ebook/dp/B07DWS346Y/ref=sr_1_124?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-124
107,Getting Started with Natural Language Processing,"['by ', 'Ekaterina Kochmar']",$39.99,456 pages,,,[],[],[],[],[],7.38 x 0.81 x 9.25 inches,13.7 ounces,English,"Manning (October 18, 2022)", 978-1617296765,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA2ODI4NTYwNzQ0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FGetting-Started-Natural-Language-Processing%2Fdp%2F1617296767%2Fref%3Dsr_1_132_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-132-spons%26psc%3D1
108,"Build Your Own Programming Language: A programmer's guide to designing compilers, interpreters, and DSLs for solving modern computing problems","['by ', 'Clinton L. Jeffery']",$40.49,494 pages,4.3 out of 5 stars,31 ratings,['\n            \n              57%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 1.12 x 9.25 inches,1.85 pounds,English,"Packt Publishing (December 31, 2021)", 978-1800204805,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDAzNDA3Njc1MTM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBuild-Your-Own-Programming-Language%2Fdp%2F1800204809%2Fref%3Dsr_1_131_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-131-spons%26psc%3D1
109,Machine Learning - Getting Started: Launch yourself into machine learning!,"['by ', 'Ananda Soundhararajan']", $9.99 ,192 pages,5.0 out of 5 stars,24 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6 x 0.44 x 9 inches,15.5 ounces,English,"Independently published (August 2, 2022)",,/Machine-Learning-Getting-yourself-learning/dp/B0B8BRNH2W/ref=sr_1_123?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-123
110,Machine Learning at Scale with H2O: A practical guide to building and deploying machine learning models on enterprise systems,"['by ', 'Gregory Keys', ' and ', 'David Whiting']",$39.99,396 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.9 x 9.25 inches,1.49 pounds,English,"Packt Publishing (July 29, 2022)", 978-1800566019,/sspa/click?ie=UTF8&spc=MTo3NTQ1Mzg1NzIyNDcxMDIxOjE2NjM0NjUwMTA6c3BfbXRmOjIwMDA3Nzc5ODg1NzA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMachine-Learning-Scale-H2O-enterprise%2Fdp%2F1800566018%2Fref%3Dsr_1_130_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465010%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-130-spons%26psc%3D1
111,Machine Learning: The New AI (MIT Press Essential Knowledge series),"['by ', 'Ethem Alpaydin']", $15.95 ,224 pages,4.2 out of 5 stars,218 ratings,['\n            \n              59%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],5 x 0.44 x 7 inches,7.2 ounces,English,"The MIT Press (October 7, 2016)",,/Machine-Learning-Press-Essential-Knowledge/dp/0262529513/ref=sr_1_204?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-204
