,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
76,Data Analytics: Advanced Guide to Learn the Realms of Data Analytics Effectively,"['by ', 'Benjamin Smith']",$19.99,205 pages,,,[],[],[],[],[],6 x 0.47 x 9 inches,9.9 ounces,English,"Independently published (January 4, 2021)", 979-8590243471,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0044675SW3V6L24OAP3&url=%2FData-Analytics-Advanced-Realms-Effectively%2Fdp%2FB08RYK6549%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454609%26sr%3D8-81-spons%26psc%3D1&qualifier=1663454609&id=565449148708087&widgetName=sp_mtf
77,"Foundations of Crime Analysis: Data, Analyses, and Mapping","['by ', 'Jeffery T. Walker', ' and ', 'Grant R. Drawve']",$66.95,278 pages,4.1 out of 5 stars,11 ratings,['\n            \n              57%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              12%\n            \n          '],[],6.85 x 0.66 x 9.69 inches,1.19 pounds,English,"Routledge; 1st edition (February 21, 2018)", 978-1138860490,/Foundations-Crime-Analysis-Analyses-Mapping/dp/1138860492/ref=sr_1_101?keywords=data+analysis&qid=1663454623&sr=8-101
78,"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises","['by ', 'Mark Reed']",$24.29,346 pages,4.9 out of 5 stars,187 ratings,['\n            \n              93%\n            \n          '],['\n            \n              7%\n            \n          '],[],[],[],7 x 0.78 x 10 inches,1.66 pounds,you will discover all you need ,"Independently published (July 10, 2022)", 979-8840191583,/SQL-Intermediate-Programming-Practical-Exercises/dp/B0B5MM3RMK/ref=sr_1_76?keywords=data+analysis&qid=1663454609&sr=8-76
79,Qualitative Data Analysis with NVivo,"['by ', 'Kristi Jackson', ' and ', 'Pat Bazeley']",$47.00,376 pages,4.6 out of 5 stars,110 ratings,['\n            \n              77%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],6.69 x 0.78 x 9.61 inches,1.32 pounds,English,"SAGE Publications Ltd; Third edition (May 31, 2019)", 978-1526449948,/Qualitative-Data-Analysis-with-NVivo/dp/1526449943/ref=sr_1_77?keywords=data+analysis&qid=1663454609&sr=8-77
80,"Python for Data Analysis: A Step by Step Guide to Master the Basics of Data Analysis in Python Using Pandas, Numpy and Ipython (Data Science)",[' '],,,4.1 out of 5 stars,87 ratings,['\n            \n              60%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              10%\n            \n          '],,,,,,/Python-Data-Analysis-Ipython-Science/dp/B08689LKX6/ref=sr_1_75?keywords=data+analysis&qid=1663454609&sr=8-75
81,Data Engineering with Alteryx: Helping data engineers apply DataOps practices with Alteryx,"['by ', 'Paul Houghton']",$44.99,366 pages,4.8 out of 5 stars,8 ratings,['\n            \n              83%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],[],7.5 x 0.83 x 9.25 inches,1.38 pounds,English,"Packt Publishing (June 30, 2022)", 978-1803236483,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0096081PXTHZBHIWC9P&url=%2FData-Engineering-Alteryx-engineers-practices%2Fdp%2F1803236485%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454609%26sr%3D8-82-spons%26psc%3D1&qualifier=1663454609&id=565449148708087&widgetName=sp_mtf
82,"MASTERING EXCEL DATA ANALYSIS: All-In-One Practical Approach to Creating and Analyzing Data, Charts And Pivot Tables + Secret Tips and Tricks on Data Analysis & Business Modelling","['by ', 'CARTY BINN']",,278 pages,,,[],[],[],[],[],,,English,,,/MASTERING-EXCEL-DATA-ANALYSIS-All-ebook/dp/B09VL7BTS6/ref=sr_1_126?keywords=data+analysis&qid=1663454623&sr=8-126
83,"Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python, 2nd Edition","['by ', 'Matt Harrison', ' and ', 'Theodore Petrou']",$39.99,626 pages,4.3 out of 5 stars,79 ratings,['\n            \n              63%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.5 x 1.41 x 9.25 inches,2.34 pounds,English,"Packt Publishing (February 27, 2020)", 978-1839213106,/Pandas-1-x-Cookbook-scientific-exploratory/dp/1839213108/ref=sr_1_123?keywords=data+analysis&qid=1663454623&sr=8-123
84,SPSS Survival Manual: A Step by Step Guide to Data Analysis Using IBM SPSS,"['by ', 'Pallant']",$38.25,378 pages,4.7 out of 5 stars,424 ratings,['\n            \n              80%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.87 x 0.86 x 9.96 inches,1.78 pounds,English,"Open University Press; 7th ed. edition (April 9, 2020)", 978-0335249497,/SPSS-Survival-Manual-Guide-Analysis/dp/0335249493/ref=sr_1_125?keywords=data+analysis&qid=1663454623&sr=8-125
85,Business Analysis For Dummies,"['by ', 'Kupe Kupersmith', ', ', 'Paul Mulvey', ', et al.']", $18.39 ,384 pages,4.4 out of 5 stars,514 ratings,['\n            \n              69%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.3 x 0.9 x 9.2 inches,1.23 pounds,English,"For Dummies; 1st edition (July 22, 2013)",,/Business-Analysis-Dummies-Kupe-Kupersmith/dp/1118510585/ref=sr_1_124?keywords=data+analysis&qid=1663454623&sr=8-124
86,"Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python, 2nd Edition","['by ', 'Matt Harrison', ' and ', 'Theodore Petrou']",$39.99,626 pages,4.3 out of 5 stars,79 ratings,['\n            \n              63%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.5 x 1.41 x 9.25 inches,2.34 pounds,English,"Packt Publishing (February 27, 2020)", 978-1839213106,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A06734271QYI043LVK6JZ&url=%2FPandas-1-x-Cookbook-scientific-exploratory%2Fdp%2F1839213108%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-99-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_atf_next
87,Excel Tips & Tricks (Quick Study Computer),"['by ', 'Inc. BarCharts']", $5.95 ,6 pages,4.5 out of 5 stars,"1,788 ratings",['\n            \n              72%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],8.5 x 11 x 0.06 inches,2.4 ounces,English,"QuickStudy; Lam Crds edition (November 18, 2008)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A1025040YBHXJRWVFDRF&url=%2FExcel-Tricks-Quick-Study-Computer%2Fdp%2F1423205421%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-98-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_atf_next
88,Advanced Algorithms and Data Structures,"['by ', 'Marcello La Rocca']",$45.99,768 pages,4.2 out of 5 stars,21 ratings,['\n            \n              62%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],[],7.38 x 1.5 x 9.25 inches,3.05 pounds,English,"Manning (June 29, 2021)", 978-1617295485,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02934673910CUBUV60D7&url=%2FAdvanced-Algorithms-Structures-Marcello-Rocca%2Fdp%2F1617295485%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-100-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_atf_next
89,"Statistics 101: From Data Analysis and Predictive Modeling to Measuring Distribution and Determining Probability, Your Essential Guide to Statistics (Adams 101)",[' '], $13.39 ,240 pages,4.4 out of 5 stars,91 ratings,['\n            \n              67%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],5.25 x 0.8 x 7.13 inches,13.4 ounces,English,"Adams Media (December 18, 2018)",,/Statistics-101-Distribution-Determining-Probability/dp/1507208170/ref=sr_1_156?keywords=data+analysis&qid=1663454623&sr=8-156
90,R in Action: Data Analysis and Graphics with R,"['by ', 'Dr. Rob Kabacoff']",$51.96,608 pages,4.6 out of 5 stars,247 ratings,['\n            \n              77%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.38 x 1.3 x 9.25 inches,1.98 pounds,English,"Manning; 2nd edition (June 6, 2015)", 978-1617291388,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A00513452AIN6B7VC0QFF&url=%2FAction-Data-Analysis-Graphics%2Fdp%2F1617291382%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-97-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_atf_next
91,Recovering Black Storytelling in Qualitative Research (Futures of Data Analysis in Qualitative Research),[' '],$34.03,192 pages,4.5 out of 5 stars,26 ratings,['\n            \n              82%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],[],[],6.14 x 0.53 x 9.21 inches,11.8 ounces,English,"Routledge; 1st edition (November 19, 2021)", 978-0367747336,/Recovering-Storytelling-Qualitative-Research-Analysis/dp/0367747332/ref=sr_1_155?keywords=data+analysis&qid=1663454623&sr=8-155
92,Adventures in Social Research: Data Analysis Using IBM SPSS Statistics,"['by ', 'Earl Robert Babbie', ', ', 'William E. Wagner', ', et al.']",$85.00,512 pages,4.4 out of 5 stars,116 ratings,['\n            \n              73%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              9%\n            \n          '],8.5 x 1.16 x 11 inches,2.12 pounds,English,"SAGE Publications, Inc; 10th edition (May 11, 2018)", 978-1506362779,/Adventures-Social-Research-Analysis-Statistics/dp/150636277X/ref=sr_1_153?keywords=data+analysis&qid=1663454623&sr=8-153
93,"Data Analysis: A Model Comparison Approach to Regression, ANOVA, and Beyond","['by ', 'Charles M. Judd', ', ', 'Gary H. McClelland', ', et al.']",$73.43,366 pages,4.4 out of 5 stars,29 ratings,['\n            \n              73%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],7 x 0.86 x 10 inches,1.47 pounds,English,"Routledge; 3rd edition (May 8, 2017)", 978-1138819832,/Data-Analysis-Comparison-Approach-Regression/dp/1138819832/ref=sr_1_154?keywords=data+analysis&qid=1663454623&sr=8-154
94,Data Analysis with SPSS: A First Course in Applied Statistics,"['by ', 'Stephen Sweet', ' and ', 'Karen Grace-Martin']",$105.99,288 pages,4.2 out of 5 stars,60 ratings,['\n            \n              61%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              8%\n            \n          '],0.8 x 8.4 x 10.8 inches,1.5 pounds,English,"Pearson; 4th edition (December 27, 2010)", 978-0205019670,/Data-Analysis-SPSS-Applied-Statistics/dp/0205019676/ref=sr_1_152?keywords=data+analysis&qid=1663454623&sr=8-152
95,"Multivariate Data Analysis, 8th edition","['by ', 'Joseph F Hair | Barry J. Babin | Rolph E. Anderson | William C. Black']", $23.99 ,,4.4 out of 5 stars,143 ratings,['\n            \n              68%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              6%\n            \n          '],7.99 x 10 x 1.85 inches,2.2 pounds,English,"CENGAGE INDIA (January 1, 2018)",,/Multivariate-Analysis-Joseph-Anderson-William/dp/9353501350/ref=sr_1_151?keywords=data+analysis&qid=1663454623&sr=8-151
96,Qualitative and Mixed Methods Data Analysis Using Dedoose: A Practical Approach for Research Across the Social Sciences,"['by ', 'Michelle Suzanne Salmona', ', ', 'Eli Lieber', ', et al.']",$45.00,280 pages,4.3 out of 5 stars,18 ratings,['\n            \n              62%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.38 x 0.64 x 9.13 inches,1.04 pounds,English,"SAGE Publications, Inc; 1st edition (September 21, 2019)", 978-1506397818,/Qualitative-Mixed-Methods-Analysis-Dedoose/dp/1506397816/ref=sr_1_149?keywords=data+analysis&qid=1663454623&sr=8-149
97,"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython","['by ', 'Wes McKinney']", $17.14 ,466 pages,4.2 out of 5 stars,268 ratings,['\n            \n              56%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],7 x 0.9 x 9.19 inches,1.7 pounds,English,"O'Reilly Media; 1st edition (November 13, 2012)", 978-1449319793,/Python-Data-Analysis-Wrangling-IPython/dp/1449319793/ref=sr_1_148?keywords=data+analysis&qid=1663454623&sr=8-148
98,"Doing Bayesian Data Analysis: A Tutorial with R, JAGS, and Stan","['by ', 'John Kruschke']",$68.99,776 pages,4.6 out of 5 stars,176 ratings,['\n            \n              79%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.8 x 1.7 x 9.3 inches,3.84 pounds,English,"Academic Press; 2nd edition (November 17, 2014)", 978-0124058880,/Doing-Bayesian-Data-Analysis-Tutorial/dp/0124058884/ref=sr_1_150?keywords=data+analysis&qid=1663454623&sr=8-150
99,Learning R: A Step-by-Step Function Guide to Data Analysis,"['by ', 'Richard Cotton']",$40.99,396 pages,4.4 out of 5 stars,152 ratings,['\n            \n              66%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 0.82 x 9.19 inches,1.43 pounds,English,"O'Reilly Media; 1st edition (October 22, 2013)", 978-1449357108,/Learning-Step-Step-Function-Analysis/dp/1449357105/ref=sr_1_147?keywords=data+analysis&qid=1663454623&sr=8-147
100,"Python for Finance Cookbook: Over 60 powerful recipes for effective financial data analysis, 2nd Edition","['by ', 'Eryk Lewinson']",,,,,[],[],[],[],[],,,English,"Packt Publishing (October 11, 2022)",,/Python-Finance-Cookbook-effective-financial-ebook/dp/B09XDTFV7Q/ref=sr_1_143?keywords=data+analysis&qid=1663454623&sr=8-143
101,Analysis of Panel Data (Econometric Society Monographs),"['by ', 'Cheng Hsiao']",$49.99,500 pages,,,[],[],[],[],[],6.69 x 1.09 x 9.61 inches,1.87 pounds,English,"Cambridge University Press; 4th edition (July 7, 2022)", 978-1009060752,/Analysis-Panel-Econometric-Society-Monographs/dp/1009060759/ref=sr_1_146?keywords=data+analysis&qid=1663454623&sr=8-146
102,"Advanced Statistics in Research: Reading, Understanding, and Writing Up Data Analysis Results","['by ', 'Larry Hatcher']",$59.95,644 pages,4.7 out of 5 stars,96 ratings,['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],[],7 x 1.46 x 10 inches,2.43 pounds,English,"Shadow Finch Media LLC; Illustrated edition (January 7, 2013)", 978-0985867003,/Advanced-Statistics-Research-Understanding-Analysis/dp/0985867000/ref=sr_1_145?keywords=data+analysis&qid=1663454623&sr=8-145
103,The Art of Statistics: How to Learn from Data,"['by ', 'David Spiegelhalter']",$17.99,448 pages,4.6 out of 5 stars,"2,764 ratings",['\n            \n              73%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],5.4 x 1.3 x 8.2 inches,13.6 ounces,English,"Basic Books (August 17, 2021)", 978-1541675704,/Art-Statistics-How-Learn-Data/dp/1541675703/ref=sr_1_144?keywords=data+analysis&qid=1663454623&sr=8-144
104,"Intro to Python for Computer Science and Data Science: Learning to Program with AI, Big Data and The Cloud","['by ', 'Paul Deitel', ' and ', 'Harvey Deitel']",$86.69,880 pages,4.7 out of 5 stars,279 ratings,['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.45 x 9.1 inches,2.83 pounds,English,"Pearson; 1st edition (February 15, 2019)", 978-0135404676,/Intro-Python-Computer-Science-Data/dp/0135404673/ref=sr_1_142?keywords=data+analysis&qid=1663454623&sr=8-142
105,Excel Formulas (Quick Study Computer),"['by ', 'Inc. BarCharts']", $5.95 ,6 pages,4.6 out of 5 stars,"2,077 ratings",['\n            \n              74%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],8.5 x 11 x 0.06 inches,2.4 ounces,English,"QuickStudy; Lam Rfc Cr edition (December 31, 2013)",,/Excel-Formulas-Quick-Study-Computer/dp/1423221699/ref=sr_1_141?keywords=data+analysis&qid=1663454623&sr=8-141
106,"Social Statistics: Managing Data, Conducting Analyses, Presenting Results (Sociology Re-Wired)","['by ', 'Thomas J. Linneman']",$105.63,644 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.75 x 1.25 x 9.5 inches,2.76 pounds,English,"Routledge; 4th edition (December 31, 2021)", 978-1032115283,/Social-Statistics-Conducting-Presenting-Sociology/dp/1032115289/ref=sr_1_140?keywords=data+analysis&qid=1663454623&sr=8-140
107,"The Dropout Multi-Millionaire: 37 Business Lessons on How to Succeed in Business With No Money, No Education and No Clue","['by ', 'Brian  WIll']", $4.64 ,188 pages,4.6 out of 5 stars,201 ratings,['\n            \n              74%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],,,English,"Bookmark Publishing House (April 30, 2021)",,/Dropout-Multi-Millionaire-Business-Lessons-Education-ebook/dp/B093Y3BFCF/ref=sr_1_138?keywords=data+analysis&qid=1663454623&sr=8-138
108,An Introduction to Analysis of Financial Data with R,"['by ', 'Tsay']",$53.71,414 pages,4.2 out of 5 stars,26 ratings,['\n            \n              51%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],[],6.14 x 1.13 x 9.21 inches,1.74 pounds,English,"Wiley; 1st edition (October 16, 2012)", 978-0470890813,/Introduction-Analysis-Financial-Data/dp/0470890819/ref=sr_1_139?keywords=data+analysis&qid=1663454623&sr=8-139
109,Undergraduate Lectures on Measurements and Data Analysis (2nd Printing),"['by ', 'Dr. Paul Rumbach']",$30.00,212 pages,,,[],[],[],[],[],7.44 x 0.5 x 9.69 inches,14.9 ounces,English,"Independently published (May 26, 2022)", 979-8819681886,/Undergraduate-Lectures-Measurements-Analysis-Printing/dp/B0B2J24TQ6/ref=sr_1_136?keywords=data+analysis&qid=1663454623&sr=8-136
110,"Data Structures and Algorithm Analysis in C++, Third Edition (Dover Books on Computer Science)",[' '],$28.80,624 pages,4.4 out of 5 stars,39 ratings,['\n            \n              64%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],[],6.9 x 1.3 x 10 inches,2.35 pounds,English,"Dover Publications; Third edition (September 14, 2011)", 978-0486485829,/Structures-Algorithm-Analysis-Computer-Science/dp/048648582X/ref=sr_1_137?keywords=data+analysis&qid=1663454623&sr=8-137
111,Experimental Design and Practical Data Analysis in POSITRON EMISSION TOMOGRAPHY,"['by ', 'Prof Federico E Turkheimer', ', ', 'Mattia Veronese', ', et al.']",$39.90,114 pages,4.5 out of 5 stars,4 ratings,['\n            \n              74%\n            \n          '],['\n            \n              26%\n            \n          '],[],[],[],7.38 x 0.27 x 9.84 inches,9.6 ounces,English,"CreateSpace Independent Publishing Platform; 1st edition (April 28, 2014)", 978-1499295825,/Experimental-Practical-Analysis-POSITRON-TOMOGRAPHY/dp/1499295820/ref=sr_1_134?keywords=data+analysis&qid=1663454623&sr=8-134
112,Think Bayes: Bayesian Statistics in Python (O'reilly),"['by ', 'Allen B. Downey']",$23.98,338 pages,4.5 out of 5 stars,43 ratings,['\n            \n              79%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.75 x 9 inches,1.19 pounds,English,"O'Reilly Media; 2nd edition (June 8, 2021)", 978-1492089469,/Think-Bayes-Bayesian-Statistics-Python/dp/149208946X/ref=sr_1_133?keywords=data+analysis&qid=1663454623&sr=8-133
113,Video Data Analysis: How to Use 21st Century Video in the Social Sciences,"['by ', 'Anne Nassauer', ' and ', 'Nicolas Legewie']",,320 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"SAGE Publications Ltd; 1st edition (March 17, 2022)",,/Video-Data-Analysis-Century-Sciences-ebook/dp/B09F3GWJ1T/ref=sr_1_135?keywords=data+analysis&qid=1663454623&sr=8-135
114,Inferential Network Analysis (Analytical Methods for Social Research),[' '],$54.81,314 pages,4.7 out of 5 stars,7 ratings,['\n            \n              69%\n            \n          '],['\n            \n              31%\n            \n          '],[],[],[],6 x 0.75 x 8.75 inches,1.04 pounds,English,"Cambridge University Press (January 7, 2021)", 978-1316610855,/Inferential-Network-Analysis-Analytical-Research/dp/1316610853/ref=sr_1_127?keywords=data+analysis&qid=1663454623&sr=8-127
115,Applying Quantitative Bias Analysis to Epidemiologic Data (Statistics for Biology and Health),[' '],$53.03,483 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.14 x 1.06 x 9.21 inches,1.87 pounds,English,"Springer; 2nd ed. 2021 edition (March 25, 2022)", 978-3030826727,/Applying-Quantitative-Bias-Analysis-to-Epidemiologic-Data-_Statistics-for-Biology-and-Health_/dp/3030826724/ref=sr_1_122?keywords=data+analysis&qid=1663454623&sr=8-122
116,Categorical Data Analysis for the Behavioral and Social Sciences,"['by ', 'Razia Azen', ' and ', 'Cindy M. Walker']",$87.94,314 pages,,,[],[],[],[],[],7.01 x 0.74 x 10 inches,1.32 pounds,English,"Routledge; 2nd edition (May 27, 2021)", 978-0367352769,/Categorical-Analysis-Behavioral-Social-Sciences/dp/0367352761/ref=sr_1_128?keywords=data+analysis&qid=1663454623&sr=8-128
117,"PYTHON FOR DATA ANALYSIS: A PRACTICAL GUIDE YOU CAN’T MISS TO MASTER DATA USING PYTHON. KEY TOOLS FOR DATA SCIENCE, INTRODUCING YOU INTO DATA MANIPULATION, DATA VISUALIZATION, MACHINE LEARNING.","['by ', 'ERICK THOMPSON']",$15.99,117 pages,4.6 out of 5 stars,7 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],6 x 0.27 x 9 inches,5.9 ounces,", and in the event that you are considering starting your own business some time or another or as of now have one, this is certainly a device you should comprehend and utilize.","Independently published (September 18, 2020)", 979-8686289062,/PYTHON-DATA-ANALYSIS-MANIPULATION-VISUALIZATION/dp/B08K3WF1PS/ref=sr_1_121?keywords=data+analysis&qid=1663454623&sr=8-121
118,Data Literacy Fundamentals: Understanding the Power & Value of Data (The Data Literacy Series),[' '],$34.95,172 pages,4.4 out of 5 stars,51 ratings,['\n            \n              62%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              6%\n            \n          '],[],6 x 0.41 x 9 inches,10.2 ounces,English,"Data Literacy Press (July 3, 2020)", 978-1733263429,/Data-Literacy-Fundamentals-Understanding-Power/dp/173326342X/ref=sr_1_120?keywords=data+analysis&qid=1663454623&sr=8-120
119,"Time Series Analysis with Python Cookbook: Practical recipes for exploratory data analysis, data preparation, forecasting, and model evaluation","['by ', 'Tarek A. Atwan']",$47.49,630 pages,4.9 out of 5 stars,10 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7.5 x 1.42 x 9.25 inches,2.35 pounds,English,"Packt Publishing (June 30, 2022)", 978-1801075541,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0395205H9HMVI56EU2K&url=%2FTime-Analysis-Python-Cookbook-exploratory%2Fdp%2F1801075549%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-132-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_mtf
120,Data Analysis: An Introduction (Quantitative Applications in the Social Sciences),[' '],$28.01,88 pages,4.3 out of 5 stars,15 ratings,['\n            \n              48%\n            \n          '],['\n            \n              37%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],5.5 x 0.2 x 8.5 inches,3.88 ounces,English,"SAGE Publications, Inc; 1st edition (January 17, 1995)", 978-0803957725,/Data-Analysis-Introduction-Quantitative-Applications/dp/0803957726/ref=sr_1_151?keywords=data+analysis&qid=1663454642&sr=8-151
121,Hands-On Graph Analytics with Neo4j: Perform graph processing and visualization techniques using connected data across your enterprise,"['by ', 'Estelle Scifo']",$44.99,510 pages,4.2 out of 5 stars,23 ratings,['\n            \n              54%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.5 x 1.15 x 9.25 inches,1.91 pounds,English,"Packt Publishing (August 21, 2020)", 978-1839212611,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A09876183MENOIYRBG764&url=%2FHands-Graph-Analytics-Neo4j-visualization%2Fdp%2F1839212616%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454623%26sr%3D8-129-spons%26psc%3D1&qualifier=1663454623&id=4535904647139976&widgetName=sp_mtf
