,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
77,"Adversarial Deep Learning in Cybersecurity: Attack Taxonomies, Defence Mechanisms, and Learning Theories","['by ', 'Aneesh Sreevallabh Chivukula', ', ', 'Xinghao Yang', ', et al.']",$199.99,260 pages,,,[],[],[],[],[],,1.74 pounds,English,"Springer; 1st ed. 2022 edition (November 26, 2022)", 978-3030997717,/Adversarial-Deep-Learning-Cybersecurity-Taxonomies/dp/3030997715/ref=sr_1_88?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-88
78,Grokking Machine Learning,"['by ', 'Luis Serrano']",$47.99,512 pages,4.6 out of 5 stars,10 ratings,['\n            \n              72%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],7.38 x 1.1 x 9.25 inches,1.9 pounds,English,"Manning (December 14, 2021)", 978-1617295911,/Grokking-Machine-Learning-Luis-Serrano/dp/1617295914/ref=sr_1_85?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-85
79,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems","['by ', 'Aurélien Géron']",$75.99,850 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 3rd edition (November 15, 2022)", 978-1098125974,/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/1098125975/ref=sr_1_80?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-80
80,"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters","['by ', 'Justin Seitz', ' and ', 'Tim Arnold']",$37.49,216 pages,4.7 out of 5 stars,342 ratings,['\n            \n              82%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],6.9 x 0.7 x 9.1 inches,14.4 ounces,English,"No Starch Press; 2nd edition (April 14, 2021)", 978-1718501126,/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_86?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-86
81,Modern Deep Learning for Tabular Data: Novel Approaches to Common Modeling Problems,"['by ', 'Andre Ye', ' and ', 'Andy Wang']",$49.99,839 pages,,,[],[],[],[],[],,1.11 pounds,English,"Apress; 1st ed. edition (January 3, 2023)", 978-1484286913,/Modern-Deep-Learning-Tabular-Data/dp/148428691X/ref=sr_1_76?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-76
82,Transformers for Machine Learning: A Deep Dive (Chapman & Hall/CRC Machine Learning & Pattern Recognition),"['by ', 'Uday Kamath', ', ', 'Kenneth Graham', ', et al.']",$54.95,257 pages,3.9 out of 5 stars,8 ratings,['\n            \n              68%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],6.1 x 0.7 x 9.2 inches,12.2 ounces,English,"Chapman and Hall/CRC; 1st edition (May 25, 2022)", 978-0367767341,/Transformers-Machine-Learning-Chapman-Recognition/dp/0367767341/ref=sr_1_79?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-79
83,"Probabilistic Deep Learning: With Python, Keras and TensorFlow Probability","['by ', 'Oliver Duerr', ', ', 'Beate Sick', ', et al.']",$49.99,296 pages,4.2 out of 5 stars,15 ratings,['\n            \n              66%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              9%\n            \n          '],[],7.38 x 0.6 x 9.25 inches,1.23 pounds,English,"Manning; 1st edition (November 10, 2020)", 978-1617296079,/Probabilistic-Learning-Python-Oliver-Duerr/dp/1617296074/ref=sr_1_78?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-78
84,Deep Learning: A Comprehensive Guide to Python Coding and Programming Machine Learning and Neural Networks for Data Analysis (Python Programming Deep Learning),[' '], $6.95 ,287 pages,4.7 out of 5 stars,21 ratings,['\n            \n              77%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],[],[],,,English,,,/Deep-Learning-Comprehensive-Programming-Networks-ebook/dp/B085ZZ4CZX/ref=sr_1_77?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-77
85,"High-Dimensional Data Analysis with Low-Dimensional Models: Principles, Computation, and Applications","['by ', 'John Wright', ' and ', 'Yi Ma']",$75.99,650 pages,4.8 out of 5 stars,12 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],6.75 x 1.5 x 9.75 inches,3.15 pounds,English,"Cambridge University Press; New edition (April 7, 2022)", 978-1108489737,/High-Dimensional-Data-Analysis-Low-Dimensional-Models/dp/1108489737/ref=sr_1_156?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-156
86,"Deep Learning for Biomedical Data Analysis: Techniques, Approaches, and Applications","['by ', 'Mourad Elloumi']",,618 pages,,,[],[],[],[],[],,,English,"Springer (July 13, 2021)",,/Deep-Learning-Biomedical-Data-Analysis-ebook/dp/B099DWL6NP/ref=sr_1_155?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-155
87,"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, and GPT-3, 2nd Edition","['by ', 'Denis Rothman', ' and ', 'Antonio Gulli']",$39.89,564 pages,4.7 out of 5 stars,32 ratings,['\n            \n              75%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],7.5 x 1.28 x 9.25 inches,2.11 pounds,English,"Packt Publishing; 2nd ed. edition (March 25, 2022)", 978-1803247335,/sspa/click?ie=UTF8&spc=MTozNjU4MTEyNDI0ODc2MTYyOjE2NjM0NjA0NzM6c3BfbXRmOjIwMDA2NjMzMDEzNjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FTransformers-Natural-Language-Processing-architectures%2Fdp%2F1803247339%2Fref%3Dsr_1_84_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460473%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-84-spons%26psc%3D1
88,Practice and Feedback for Deeper Learning: 26 evidence-based and easy-to-apply tactics that promote deeper learning and application (Deep Learning),"['by ', 'Patti O. Shank PhD']", $25.72 ,213 pages,4.2 out of 5 stars,13 ratings,['\n            \n              68%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],6 x 0.45 x 9 inches,8 ounces,English,"CreateSpace Independent Publishing Platform; v2.2017 edition (October 1, 2017)",,/Practice-Feedback-Deeper-Learning-apply/dp/1976215080/ref=sr_1_154?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-154
89,Memorable teaching: Leveraging memory to build deep and durable learning in the classroom (High Impact Teaching series),"['by ', 'Peps Mccrea']",$14.95,112 pages,4.6 out of 5 stars,192 ratings,['\n            \n              76%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],5.4 x 0.2 x 8 inches,3.2 ounces,English,"John Catt Educational (November 12, 2019)", 978-1912906697,/sspa/click?ie=UTF8&spc=MTozNjU4MTEyNDI0ODc2MTYyOjE2NjM0NjA0NzM6c3BfbXRmOjIwMDAyNTAwOTU5MjExMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMemorable-teaching-Leveraging-learning-classroom%2Fdp%2F1912906694%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460473%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-82-spons%26psc%3D1
90,"Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines","['by ', 'Chris Fregly', ' and ', 'Antje Barth']",$31.99,521 pages,4.4 out of 5 stars,135 ratings,['\n            \n              70%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 1.05 x 9.19 inches,1.82 pounds,English,"O'Reilly Media; 1st edition (May 11, 2021)", 978-1492079392,/Data-Science-AWS-End-End/dp/1492079391/ref=sr_1_152?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-152
91,Deep Generative Modeling,"['by ', 'Jakub M. Tomczak']",$70.00,215 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.14 x 0.56 x 9.21 inches,1.09 pounds,English,"Springer; 1st ed. 2022 edition (February 19, 2022)", 978-3030931575,/Deep-Generative-Modeling-Jakub-Tomczak/dp/3030931579/ref=sr_1_153?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-153
92,Deep Reinforcement Learning in Action,"['by ', 'Alexander Zai', ' and ', 'Brandon Brown']",$49.20,325 pages,4.2 out of 5 stars,16 ratings,['\n            \n              63%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              9%\n            \n          '],7.38 x 0.8 x 9.25 inches,1.56 pounds,English,"Manning; 1st edition (April 28, 2020)", 978-1617295430,/Deep-Reinforcement-Learning-Action-Alexander/dp/1617295434/ref=sr_1_151?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-151
93,Artificial Intelligence with Python Cookbook: Proven recipes for applying AI algorithms and deep learning techniques using TensorFlow 2.x and PyTorch 1.6,"['by ', 'Ben Auffarth']",$39.99,468 pages,4.5 out of 5 stars,24 ratings,['\n            \n              68%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],7.5 x 1.06 x 9.25 inches,1.76 pounds,English,"Packt Publishing (October 30, 2020)", 978-1789133967,/sspa/click?ie=UTF8&spc=MTozNjU4MTEyNDI0ODc2MTYyOjE2NjM0NjA0NzM6c3BfbXRmOjIwMDAzOTAxOTY4NzA3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FArtificial-Intelligence-Python-Cookbook-algorithms%2Fdp%2F1789133963%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460473%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-81-spons%26psc%3D1
94,Deep Learning,"['by ', 'RANDY MOORE']",,74 pages,,,[],[],[],[],[],,,English,,,/Deep-Learning-RANDY-MOORE-ebook/dp/B083M4977L/ref=sr_1_149?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-149
95,Deep Learning for Remote Sensing Images with Open Source Software (Signal and Image Processing of Earth Observations),[' '],,164 pages,3.3 out of 5 stars,5 ratings,['\n            \n              36%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              21%\n            \n          '],[],,,English,"CRC Press; 1st edition (July 15, 2020)",,/Learning-Sensing-Software-Processing-Observations-ebook/dp/B08CBKKVBM/ref=sr_1_148?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-148
96,Fundamentals of Deep Learning: Designing Next-Generation Machine Intelligence Algorithms,"['by ', 'Nithin Buduma', ', ', 'Joe Papa', ', et al.']",$50.99,387 pages,,,[],[],[],[],[],7 x 0.75 x 9.25 inches,1.4 pounds,English,"O'Reilly Media; 2nd edition (June 21, 2022)", 978-1492082187,/Fundamentals-Deep-Learning-Next-Generation-Intelligence/dp/149208218X/ref=sr_1_146?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-146
97,Hands-On Image Generation with TensorFlow: A practical guide to generating images and videos using deep learning,"['by ', 'Soon Yau Cheong']",$40.59,306 pages,4.8 out of 5 stars,14 ratings,['\n            \n              76%\n            \n          '],['\n            \n              24%\n            \n          '],[],[],[],7.5 x 0.69 x 9.25 inches,1.16 pounds,English,"Packt Publishing (December 24, 2020)", 978-1838826789,/Hands-Image-Generation-TensorFlow-generating/dp/1838826785/ref=sr_1_150?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-150
98,Modern Deep Learning Design and Application Development: Versatile Tools to Solve Deep Learning Problems,"['by ', 'Andre Ye']",$49.44,472 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],7.01 x 1.07 x 10 inches,1.96 pounds,English,"Apress; 1st ed. edition (November 19, 2021)", 978-1484274125,/Modern-Learning-Design-Application-Development/dp/1484274121/ref=sr_1_147?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-147
99,Building Deep Learning Applications with Keras 2.0,"['by ', 'Roy Woosley']",,58 pages,,,[],[],[],[],[],,,English,,,/Building-Deep-Learning-Applications-Keras-ebook/dp/B0BCK3CRF5/ref=sr_1_143?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-143
100,Unraveling the Mathematics of Machine Learning and Deep Learning Algorithms: Demystifying Basic to Advanced Concepts & Mathematics of Machine Learning and Deep Learning,"['by ', 'Pradeep Tripathi']", $17.99 ,410 pages,4.4 out of 5 stars,15 ratings,['\n            \n              84%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],[],8.5 x 0.93 x 11 inches,2.56 pounds,English,"Notion Press (February 22, 2022)",,/Unraveling-Mathematics-Machine-Learning-Algorithms/dp/1685866395/ref=sr_1_144?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-144
101,Introduction to Deep Learning: Mathematical Foundations and Hands-on Implementations,"['by ', 'Jai Sharma']", $19.99 ,100 pages,,,[],[],[],[],[],8.5 x 0.24 x 11 inches,11.2 ounces,English,"Independently published (November 14, 2021)",,/Introduction-Deep-Learning-Hands-Implementations/dp/B09LGSH4TR/ref=sr_1_145?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-145
102,Deep Learning with Keras: Implementing deep learning models and neural networks with the power of Python,"['by ', 'Antonio Gulli', ' and ', 'Sujit Pal']",$51.99,318 pages,3.5 out of 5 stars,52 ratings,['\n            \n              31%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              27%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 0.72 x 9.25 inches,1.21 pounds,English,"Packt Publishing (April 26, 2017)", 978-1787128422,/Deep-Learning-Keras-Implementing-learning/dp/1787128423/ref=sr_1_142?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-142
103,"Mastering Deep Learning with Python: 2 Manuscripts: The Ultimate Step By Step Guide To Learn Mastering Deep Learning & Python In 7 Days (Machine Learning, Data Science and Artificial Intelligence)","['by ', 'Richard Wilson']",,361 pages,4.5 out of 5 stars,38 ratings,['\n            \n              76%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              7%\n            \n          '],[],,,English,,,/Mastering-Deep-Learning-Python-Intelligence-ebook/dp/B08RCSJ39K/ref=sr_1_140?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-140
104,Hands-On Genetic Algorithms with Python: Applying genetic algorithms to solve real-world deep learning and artificial intelligence problems,"['by ', 'Eyal Wirsansky']",$41.99,346 pages,4.6 out of 5 stars,53 ratings,['\n            \n              73%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 0.78 x 9.25 inches,1.31 pounds,English,"Packt Publishing (January 31, 2020)", 978-1838557744,/Hands-Genetic-Algorithms-Python-intelligence/dp/1838557741/ref=sr_1_141?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-141
105,Deep Learning: Recurrent Neural Networks with Tensorflow 2 Online Course,"['by ', 'Lazy Programmer']",,,,,[],[],[],[],[],,,,,,/Deep-Learning-Recurrent-Networks-Tensorflow/dp/B0BDLN3HPT/ref=sr_1_135?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-135
106,Deep Learning: Beginner’s Guide to Learn the Realms of Deep Learning from A-Z,"['by ', 'Rob  Stephen']",,208 pages,4.5 out of 5 stars,4 ratings,['\n            \n              51%\n            \n          '],['\n            \n              49%\n            \n          '],[],[],[],,,English,,,/Deep-Learning-Beginners-Realms-Z-ebook/dp/B085XH4YD9/ref=sr_1_138?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-138
107,Engineering Deep Learning Systems,"['by ', 'Chi Wang', ' and ', 'Donald Szeto']",$59.99,325 pages,,,[],[],[],[],[],7.38 x 0.81 x 9.25 inches,13.6 ounces,English,"Manning (December 27, 2022)", 978-1633439863,/Engineering-Deep-Learning-Systems-Wang/dp/1633439860/ref=sr_1_137?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-137
108,Evolutionary Deep Learning: Genetic algorithms and neural networks,"['by ', 'Michael Lanham']",$59.99,350 pages,,,[],[],[],[],[],7.38 x 0.88 x 9.25 inches,14.7 ounces,English,"Manning (January 31, 2023)", 978-1617299520,/Evolutionary-Deep-Learning-algorithms-networks/dp/1617299529/ref=sr_1_136?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-136
109,Deep Learning with PyTorch Step-by-Step: A Beginner's Guide: Volume III: Sequences & NLP,[' '], $24.95 ,513 pages,4.8 out of 5 stars,7 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],7 x 1.16 x 10 inches,2.41 pounds,English,"Independently published (January 23, 2022)",,/Deep-Learning-PyTorch-Step-Step/dp/B09QNYKP9C/ref=sr_1_139?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-139
110,Deep Learning With Python: Comprehensive Guide of Tips and Tricks using Deep Learning with Python Theories,[' '], $5.23 ,216 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6 x 0.49 x 9 inches,10.6 ounces,English,"Independently published (January 3, 2020)",,/Deep-Learning-Python-Comprehensive-Theories/dp/1654990108/ref=sr_1_134?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-134
111,"Transformers for Natural Language Processing: Build innovative deep neural network architectures for NLP with Python, PyTorch, TensorFlow, BERT, RoBERTa, and more","['by ', 'Denis Rothman']",$40.59,384 pages,4.2 out of 5 stars,95 ratings,['\n            \n              59%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],7.5 x 0.87 x 9.25 inches,1.45 pounds,English,"Packt Publishing (January 29, 2021)", 978-1800565791,/Transformers-Natural-Language-Processing-architectures/dp/1800565798/ref=sr_1_133?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-133
112,Inventions that Shook the World,[],,,,,[],[],[],[],[],,,,,,/The-1900s/dp/B0169W0V24/ref=sr_1_184?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-184
113,DEEP LEARNING WITH PYTHON: A Comprehensive Beginner’s Guide to Learn the Realms of Deep Learning with Python from A-Z,"['by ', 'Benjamin Smith']",,158 pages,4.5 out of 5 stars,5 ratings,['\n            \n              74%\n            \n          '],['\n            \n              26%\n            \n          '],[],[],[],,,English,,,/DEEP-LEARNING-PYTHON-Comprehensive-Beginners-ebook/dp/B087QJGLFQ/ref=sr_1_127?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-127
114,Introduction to Deep Learning for Healthcare,"['by ', 'Cao Xiao', ' and ', 'Jimeng Sun']",$55.49,243 pages,4.1 out of 5 stars,6 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],6.14 x 0.63 x 9.21 inches,1.18 pounds,English,"Springer; 1st ed. 2021 edition (November 12, 2021)", 978-3030821838,/Introduction-to-Deep-Learning-for-Healthcare/dp/3030821838/ref=sr_1_128?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-128
115,Fundamentals of Deep Learning: Designing Next-Generation Machine Intelligence Algorithms,"['by ', 'Nikhil Buduma', ' and ', 'Nicholas Lacascio']",$43.99,296 pages,4.0 out of 5 stars,91 ratings,['\n            \n              58%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              13%\n            \n          '],7 x 0.62 x 9.19 inches,1.47 pounds,English,"O'Reilly Media; 1st edition (July 25, 2017)", 978-1491925614,/Fundamentals-Deep-Learning-Next-Generation-Intelligence/dp/1491925612/ref=sr_1_126?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-126
116,Deep Learning and Physics (Mathematical Physics Studies),[' '],$99.99,224 pages,2.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.1 x 0.53 x 9.25 inches,12.3 ounces,English,"Springer; 1st ed. 2021 edition (February 22, 2022)", 978-9813361102,/Deep-Learning-Physics-Mathematical-Studies/dp/9813361107/ref=sr_1_125?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-125
117,Deep Learning For Physics Research,"['by ', 'Martin Erdmann', ', ', 'Jonas Glombitza', ', et al.']",,340 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"World Scientific (June 25, 2021)",,/Learning-Physics-Research-Martin-Erdmann-ebook/dp/B098NXWNLL/ref=sr_1_204?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-204
118,"R Deep Learning Essentials: A step-by-step guide to building deep learning models using TensorFlow, Keras, and MXNet, 2nd Edition","['by ', 'Mark Hodnett', ' and ', 'Joshua F. Wiley']",$41.99,378 pages,4.1 out of 5 stars,8 ratings,['\n            \n              58%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],7.5 x 0.86 x 9.25 inches,1.43 pounds,English,"Packt Publishing (August 24, 2018)", 978-1788992893,/sspa/click?ie=UTF8&spc=MTo1MDA5MTIwMzE4NDkyNDgxOjE2NjM0NjA0OTI6c3BfbXRmOjIwMDAwNzg0Njk3NDE3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-Essentials-step-step%2Fdp%2F178899289X%2Fref%3Dsr_1_132_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460492%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-132-spons%26psc%3D1
119,Implement NLP use-cases using BERT: Explore the Implementation of NLP Tasks Using the Deep Learning Framework and Python (English Edition),"['by ', 'Amandeep']",$29.95,164 pages,3.0 out of 5 stars,2 ratings,['\n            \n              49%\n            \n          '],['\n            \n              51%\n            \n          '],[],[],[],6 x 0.37 x 9 inches,8.1 ounces,English,"BPB Publications (April 17, 2021)", 978-9390684625,/sspa/click?ie=UTF8&spc=MTo1MDA5MTIwMzE4NDkyNDgxOjE2NjM0NjA0OTI6c3BfbXRmOjIwMDA2OTQ1OTczNDQ4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FImplement-use-cases-using-BERT-Implementation%2Fdp%2F9390684625%2Fref%3Dsr_1_131_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460492%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-131-spons%26psc%3D1
120,The Deep Learning with Keras Workshop: Learn how to define and train neural network models with just a few lines of code,"['by ', 'Matthew Moocarme', ', ', 'Mahla Abdolahnejad', ', et al.']", $15.94 ,573 pages,4.1 out of 5 stars,9 ratings,['\n            \n              38%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              33%\n            \n          '],[],[],,,English,"Packt Publishing; 1st edition (July 29, 2020)",,/Deep-Learning-Keras-Workshop-network-ebook/dp/B08Q8JJ45N/ref=sr_1_203?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-203
121,Machine Learning at Scale with H2O: A practical guide to building and deploying machine learning models on enterprise systems,"['by ', 'Gregory Keys', ' and ', 'David Whiting']",$39.99,396 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.9 x 9.25 inches,1.49 pounds,English,"Packt Publishing (July 29, 2022)", 978-1800566019,/sspa/click?ie=UTF8&spc=MTo1MDA5MTIwMzE4NDkyNDgxOjE2NjM0NjA0OTI6c3BfbXRmOjIwMDA3Nzc5ODg1NzA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMachine-Learning-Scale-H2O-enterprise%2Fdp%2F1800566018%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460492%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-130-spons%26psc%3D1
122,Python: The Complete Crash Course to Learn Python in One Week Machine Learning and Deep Learning with Hands-On Exercises,"['by ', 'frad willson']",$14.99,229 pages,,,[],[],[],[],[],6 x 0.52 x 9 inches,14.4 ounces,English,"Independently published (September 5, 2022)", 979-8849405919,/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfYXRmX25leHQ6MjAwMDg2NzM4MTM5Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPython-Complete-Learning-Hands-Exercises%2Fdp%2FB0BCS3YSV8%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-145-spons%26psc%3D1
